Poids,Volume,Conductivite,Opacite,Rigidite,Densite,Ratio_Prix_Poids,Poids_Volume_Log,src_Centre_Tri,src_Collecte_Citoyenne,src_Usine_A,src_Usine_B,src_nan
2.6209476234622247,2.454385137145216,-0.5499211374365451,-0.1847375667131822,1.3304143068319114,-0.0939473372630523,-0.1008125792133631,1.6910249661589072,False,False,True,False,False
-0.259984267353487,-0.236486683900417,1.8978290327730605,-0.0308635034070817,0.6828727050196809,-0.1377978385096674,1.579947291109821,0.2084728592694717,False,True,False,False,False
-0.259984267353487,-0.236486683900417,1.8978290327730605,-0.0308635034070817,0.6828727050196809,-0.1377978385096674,1.579947291109821,0.2084728592694717,False,True,False,False,False
0.3539302874811331,0.1839541880788285,1.7387694340321345,-0.0308635034070817,0.3591019041135656,-0.0581686804331035,1.3809957681047806,0.6961365237967838,False,False,True,False,False
-0.7457632106875102,-0.6997139022058939,-0.5499211374365451,-0.1586081531537052,-0.2884396976986649,-0.195135358582511,-0.1573123910520396,-0.6564804764645306,False,False,False,True,False
-0.8739179747072763,-0.9012753056865352,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,-0.0967501496245371,-0.5916273070486433,-1.2918564881559542,False,False,False,True,False
-0.8772665612090722,-0.8845921659291917,-0.5499211374365451,-0.0561042714029648,-1.2597521004170107,-0.1455032721243903,-0.6936084173742495,-1.2568063517364594,False,False,False,True,False
-0.8295555691030195,-0.8329116338129622,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,-0.1462540473542804,-0.5916273005651252,-1.0253522463995073,False,False,True,False,False
-0.3609723797048006,-0.3459446065498508,1.5999689203434764,-0.0308635034070817,0.3591019041135656,-0.1360742579314548,1.5799472842513511,0.0714194816877629,False,True,False,False,False
-0.8692860136109148,-1.0615890342615386,-0.5499211374365451,-0.0308635034070817,-1.2597521004170107,3.735154906205277,-0.6971587463226183,-2.3529282885416984,True,False,False,False,False
-0.69799639903086,-0.3110027817293507,-0.5499211374365451,-0.1218142898038281,-0.6122104986047802,-0.3605837522254574,0.3384352078141628,-0.2343985659281175,True,False,False,False,False
-0.3609723797048006,-0.3459446065498508,1.5999689203434764,-0.0308635034070817,0.3591019041135656,-0.1360742579314548,1.5799472842513511,0.0714194816877629,False,True,False,False,False
-0.5207594998949943,-0.4051637117239113,-0.5499211374365451,-0.1490865014592597,-0.2884396976986649,-0.2075333215473495,-0.1573123742977842,-0.100482549196364,False,False,True,False,False
-0.1585440294428891,-0.1403523796653519,1.803209250434576,-0.0308635034070817,1.006643505925796,-0.1326532095184666,1.579947296454423,0.322241533345301,False,False,True,False,False
-0.3441510642011435,-0.3888178272016901,1.4005903851793169,-0.0308635034070817,0.3591019041135656,-0.0972308198193955,1.5799472855277994,0.0532398175900173,False,False,True,False,False
-0.3099372594367152,-0.2987754454346178,1.8410450929162905,-0.0308635034070817,0.3591019041135656,-0.1323898132665598,1.5799472879477228,0.1378303674253783,True,False,False,False,False
1.6166683174090668,2.1708344719135235,-0.5499211374365451,-0.201146198455211,1.006643505925796,-0.1958957836349365,-0.7053112421100144,1.489349692909555,False,False,True,False,False
0.8722097430307705,0.797840765198971,-0.5499211374365451,-0.2117355773979699,1.006643505925796,-0.0999202688365641,-0.7653532440801798,1.050932671485956,False,True,False,False,False
-0.8302252895024903,-0.8464614765694859,-0.5499211374365451,-0.0308635034070817,-1.583522901323126,-0.1226184258775078,-0.591627300644507,-1.0547580562607,False,True,False,False,False
-0.648068084885777,-0.8826726097258487,-0.5499211374365451,-0.1174484486485912,-0.6122104986047802,0.3870525141245148,-0.1573123815369719,-0.8471992280175531,False,False,False,False,True
2.2458012438027466,2.1883806138509865,-0.5499211374365451,-0.1852669272118273,1.3304143068319114,-0.1079898160739849,-0.7653532432612887,1.5978994226840533,False,True,False,False,False
-0.5116704603431359,-0.5235599872035919,-0.5499211374365451,-0.1450809251483148,-0.6122104986047802,-0.1208146931959162,-0.1573123739091808,-0.1884862331632767,False,False,True,False,False
1.7590410916111248,1.7631746308683591,-0.5499211374365451,-0.1826743997256243,1.3304143068319114,-0.1173294202860065,-0.7653532434602356,1.4481704465095109,False,False,False,False,True
-0.8703321215722206,-0.9494051794765724,-0.5499211374365451,-0.0308635034070817,-1.583522901323126,0.0910742524459978,-0.5916273064127457,-1.436752462366688,False,True,False,False,False
-0.2390904556142336,-0.4105007308164219,-0.5499211374365451,-0.1312268506860221,-0.6122104986047802,-0.0084827036698518,-0.1573123662468212,0.1058673961545671,False,False,False,True,False
-0.8464279290577905,-0.8487404217146998,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,-0.1505820769672417,-0.5003419803469109,-1.09599040833691,False,False,False,True,False
1.464016017805452,1.3643040561997457,-0.5499211374365451,-0.1959559401977298,1.006643505925796,-0.0981498612096524,-0.7653532436181449,1.3169840125653542,True,False,False,False,False
-0.8750581502257193,-0.834268666220666,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,-0.2296496271987111,-0.5916273072559639,-1.1374428708231796,False,False,True,False,False
0.1267503955502971,0.0572714394365244,1.5835887965465971,-0.0308635034070817,1.006643505925796,-0.0932979529700757,1.5799473065932856,0.5554997309932836,False,False,True,False,False
1.0750481577188482,1.0844680431628633,-0.5499211374365451,-0.210833229627905,1.3304143068319114,-0.1197639225626197,-0.7653532438929886,1.172148984515274,False,False,False,False,True
2.6209476234622247,2.454385137145216,-0.5499211374365451,-0.1847375667131822,1.3304143068319114,-0.0939473372630523,-0.1008125792133631,1.6910249661589072,False,False,True,False,False
-0.8582008173822486,-0.812570905171713,-0.5499211374365451,-0.0308635034070817,-1.583522901323126,-0.2286765673078681,-0.5916273044278195,-1.0521351499821443,True,False,False,False,False
-0.6848952311858643,-0.5277414345141622,-0.5499211374365451,-0.136296927786327,-0.2884396976986649,-0.2634259859302485,-0.1573123845439464,-0.3820356601095613,False,False,True,False,False
-0.7404637602174389,-0.7456359521307194,-0.5499211374365451,-0.0308635034070817,-1.2597521004170107,-0.1351656618368722,-0.5916272929583936,-0.7122014500069136,False,False,False,True,False
-0.1869714561167812,-0.1053795432879854,1.6354525457710642,-0.0308635034070817,1.3304143068319114,-0.1623096463510343,1.5799472950817173,0.3244785216829438,False,False,False,True,False
1.4961706395073875,1.637750521653869,-0.5499211374365451,-0.208555954514432,0.6828727050196809,-0.1411547512897567,-0.7653532435991656,1.376478241411902,False,False,True,False,False
0.2489009368074775,0.2493657812267012,1.7112679338226622,-0.0308635034070817,0.6828727050196809,-0.1207345738326758,1.5739242422847484,0.6827222298503388,False,False,True,False,False
1.944650881706512,1.9638509513504423,-0.5499211374365451,-0.2068688592086663,1.006643505925796,-0.1193708580948517,-0.7653532433767739,1.514328328324903,False,False,False,False,True
0.1404199390114285,0.3474328425113831,1.96693642684267,-0.0308635034070817,1.006643505925796,-0.1877869413010736,1.5799473069582342,0.6750137691865106,False,False,False,True,False
-0.9292450845449064,-0.953749577185328,-0.5499211374365451,-0.0308635034070817,-1.2597521004170107,-0.1004126147813712,-0.5916273212330778,-1.6372632396861595,False,True,False,False,False
-0.6668697263579371,-0.5381974560106062,-0.5499211374365451,-0.1540768815119217,-0.9359812995108956,-0.2418324036603085,0.1763058844954128,-0.3681311230444607,False,True,False,False,False
-0.5199754388704504,-0.3769671236817982,2.0207449203992867,-0.0308635034070817,0.3591019041135656,-0.2219389884568417,1.5799472682677045,-0.0792987156553976,False,False,True,False,False
1.7590410916111248,1.7631746308683591,-0.5499211374365451,-0.1826743997256243,1.3304143068319114,-0.1173294202860065,-0.7653532434602356,1.4481704465095109,False,False,False,True,False
0.4239446858823857,1.055762506491424,-0.5499211374365451,-0.2029709378316637,1.3304143068319114,-0.2560093818529673,-0.6625348988872015,0.9831146679943272,False,False,True,False,False
-0.7945595044993611,-0.6979482631996156,-0.5499211374365451,-0.0308635034070817,-1.583522901323126,-0.2562745675727467,-0.5916272969714423,-0.7383331313107216,True,False,False,False,False
1.8105527533917176,1.99716832853438,-0.5499211374365451,-0.1946608228019823,0.6828727050196809,-0.1447325658064203,-0.7653532434359912,1.4968924191020796,False,False,True,False,False
1.7822418220345375,1.8638287281492576,-0.5499211374365451,-0.2012824609996374,1.006643505925796,-0.129485036209642,-0.7653532434492073,1.46971793729516,True,False,False,False,False
1.4726091006572175,1.3557416694300573,-0.5499211374365451,-0.1830723915011268,1.3304143068319114,-0.0948057820371272,-0.7653532436130256,1.3169294083688703,False,True,False,False,False
-0.480972624401017,-0.5747629530479154,-0.5499211374365451,-0.1405134196342655,-0.2884396976986649,-0.0461185568514542,-0.1573123726866545,-0.2094271875849279,True,False,False,False,False
-0.5663048203740527,-0.5603535338250795,2.021370721736388,-0.0308635034070817,0.6828727050196809,-0.1373363157404802,1.5799472616790742,-0.27512768878809,False,False,False,False,True
-0.4046676383640777,-0.2826338666814391,-0.5499211374365451,-0.1616278356030078,-0.6122104986047802,-0.1968462945493381,-0.1573123701429461,0.0804762011303637,True,False,False,False,False
-0.7787984157695743,-0.7081535444383756,-0.5499211374365451,-0.0308635034070817,-1.2597521004170107,-0.2277228483374369,-0.5916272956436288,-0.7230590553876908,True,False,False,False,False
-0.84352998997137,-0.6504161196572685,-0.5499211374365451,-0.0308635034070817,-1.2597521004170107,-0.3450224468723448,-0.6136764176740015,-0.7815107318083062,False,False,False,True,False
-0.5240651321707582,-0.7980274289662633,-0.5499211374365451,-0.1452053477965692,-0.2884396976986649,0.302890775844028,-0.1573123744423768,-0.538646172508066,False,False,True,False,False
-0.8593591078668185,-0.8479436138204907,-0.5499211374365451,-0.0308635034070817,-1.2597521004170107,-0.1778416905686398,-0.5916273046070475,-1.1253353718460968,False,True,False,False,False
-0.3086235261569787,-0.4297983451169936,1.8564086560186444,-0.0308635034070817,0.6828727050196809,-0.041391859720553,1.579947288036257,0.0469413682577852,False,False,True,False,False
-0.3173711017891348,-0.291469222596677,1.635799277511297,-0.0308635034070817,0.3591019041135656,-0.1409296198700678,1.5799472874408556,0.1374987653285623,True,False,False,False,False
2.4441485423464417,2.40918865471306,-0.5499211374365451,-0.1831614882226079,1.006643505925796,-0.1113282697527697,-0.7653532431960642,1.6598900245606163,False,False,True,False,False
1.9020294170556065,2.081698649772635,-0.5499211374365451,-0.1964715664811731,1.006643505925796,-0.1428632837913652,-0.7653532433950144,1.5262057460784448,False,False,True,False,False
2.2601304056775167,2.172792595127359,-0.5499211374365451,-0.2067209775541985,1.006643505925796,-0.1036659550570683,-0.7653532432563156,1.5976717257043291,True,False,False,False,False
-0.5635144625877495,-0.5115235133821581,-0.5499211374365451,-0.1324412030376464,-0.9359812995108956,-0.1729940659661992,-0.1573123763161159,-0.2274720268251718,False,True,False,False,False
1.3433819744637887,1.3977028859977103,-0.5499211374365451,-0.1903763901713084,1.006643505925796,-0.1274033094351915,-0.7653532436938734,1.299231639364419,True,False,False,False,False
-0.951064184550677,-0.8204958247797854,-0.5499211374365451,-0.1153676061385608,-0.9359812995108956,-0.3838610768010826,-0.1573124659450116,-1.372488003295348,False,True,False,False,False
-0.774269556418019,-0.8182842098325872,-0.5499211374365451,-0.1564462660708015,-0.6122104986047802,-0.0724198633957899,-0.1573123950486223,-0.8897155979880447,False,True,False,False,False
-0.8054189414764824,-0.7513096228417676,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,-0.2192898228097679,-0.5916272979814416,-0.8340208421747786,False,False,False,True,False
-0.9645368058348834,-0.8787943296528413,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,-0.3583805228622836,-0.5526451256226765,-1.5632351398972624,False,True,False,False,False
-0.4883964108631589,-0.6019651620960903,-0.5499211374365451,-0.1374755929744021,-0.6122104986047802,-0.0230646512778089,-0.1573123729702951,-0.2434998784963596,False,True,False,False,False
-0.759238779441813,-0.6628021456622464,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,-0.2440961447946368,-0.5916272941884058,-0.6321959401080055,False,False,True,False,False
-0.8260637715664995,-0.9684357191880693,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,0.3849574594384639,-0.591627300158563,-1.409799523972877,True,False,False,False,False
1.742739753350542,1.811344654318657,-0.5499211374365451,-0.2107202106871812,1.006643505925796,-0.1276819590928623,-0.7653532434680935,1.4536835439337672,False,False,False,True,False
-0.2881373899207854,-0.0878643239864227,1.8971394920555469,-0.0308635034070817,0.6828727050196809,-0.2172625073337428,1.5799472893779272,0.2717210715699557,True,False,False,False,False
-0.1650829341859682,-0.2415507850879156,1.685867404597421,-0.0308635034070817,0.6828727050196809,-0.0823374179574004,1.2090808839909937,0.261593845243346,False,True,False,False,False
-0.7996171405823416,-1.0561709142775468,-0.5499211374365451,-0.1382931766693267,-0.9359812995108956,4.085851556405696,-0.1573123993333499,-2.087287139727612,False,True,False,False,False
-0.0919188878268582,-0.3634753890358211,-0.5499211374365451,-0.1179641902686603,-0.6122104986047802,0.0498246275663283,-0.5345520451895719,0.2223755985555609,False,False,False,True,False
-0.6840175827571378,-0.510567120238296,-0.5499211374365451,-0.1182346508082056,-0.9359812995108956,-0.272244426670808,-0.1573123844654595,-0.3655788461363858,False,False,True,False,False
-0.3441510642011435,-0.3888178272016901,1.8882182658332824,-0.0308635034070817,0.3591019041135656,-0.0972308198193955,1.5799472855277994,0.0532398175900173,False,False,True,False,False
-0.940956735846246,-0.8491847437366821,-0.5499211374365451,-0.1314534333554391,-0.2884396976986649,-0.3393459858274888,-0.1573124562835779,-1.3866707706573338,True,False,False,False,False
1.8140609869331532,1.897271558215225,-0.5499211374365451,-0.2063844768492013,1.006643505925796,-0.1295571445762068,-0.7653532434343716,1.480962202792977,True,False,False,False,False
-0.0802538899687748,0.0430072940903975,1.8057178444687376,-0.0308635034070817,1.006643505925796,-0.1731533368075122,1.5799472998237163,0.4531591967648373,True,False,False,False,False
1.0348007314426797,1.1534664728179296,-0.5499211374365451,-0.1888695649112196,1.006643505925796,-0.1424159247441064,-0.7653532439272503,1.1783332402172602,False,False,True,False,False
1.3512091175632577,1.1887754495020244,-0.5499211374365451,-0.1778680003991658,1.006643505925796,-0.0840691279126852,-0.7653532436887301,1.2567155070164648,False,False,False,True,False
-0.5962810254336056,-0.5351300132131597,1.833671867024836,-0.0308635034070817,1.3304143068319114,-0.1834021717300388,1.5799472567167407,-0.2827842547544559,False,False,False,False,True
1.4886050770731485,1.4617448346777269,-0.5499211374365451,-0.1842737892136585,1.006643505925796,-0.1121203361184993,-0.765353243603588,1.341435482180758,False,True,False,False,False
2.0016705864823323,1.887621041738001,-0.5499211374365451,-0.2121518882687241,0.6828727050196809,-0.0985436700780476,-0.7653532433531652,1.5110414943857684,False,False,True,False,False
-0.7571314595685832,-0.8286313197868805,-0.5499211374365451,-0.0308635034070817,-1.2597521004170107,-0.0200981532015857,-0.5916272940427865,-0.8806952835750474,False,True,False,False,False
-0.8634441365523312,-0.8638922276148452,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,-0.1571649297133327,-0.5916273052558847,-1.1708105471425223,False,False,False,True,False
2.660234649935842,2.454385137145216,-0.5499211374365451,-0.1939909527295314,1.3304143068319114,-0.0887515058379465,-0.7630392154128783,1.696348750118967,False,False,True,False,False
0.8701430078374437,0.8244448589006205,-0.5499211374365451,-0.1830332693175089,1.006643505925796,-0.1071385081089757,-0.7653532440822893,1.057444339887233,False,False,False,True,False
-0.6554576140147085,-0.6394560959085248,-0.5499211374365451,-0.1141343103316389,-0.2884396976986649,-0.1522593732197847,-0.1573123820965836,-0.4570559641846431,False,True,False,False,False
-0.9404885862581652,-0.9034224156428328,-0.5499211374365451,-0.0308635034070817,-1.583522901323126,-0.2649105444174187,-0.5916273257023461,-1.516929891411929,False,False,True,False,False
-0.9558405684157524,-0.8845569280899073,-0.5499211374365451,-0.0308635034070817,-1.583522901323126,-0.3313390926571002,-0.5916273333418491,-1.5346714400762496,False,False,True,False,False
0.379596768526444,-0.0503343652446131,1.677027392872463,-0.0308635034070817,0.3591019041135656,0.072139205420539,0.5676603481580608,0.6025301860317556,False,True,False,False,False
-0.50649231315443,-0.3342044275465707,-0.5499211374365451,-0.1185162489483311,-0.2884396976986649,-0.2340287150037122,-0.1573123736934804,-0.0374473166505287,False,False,True,False,False
-0.529995558962139,-0.3961744017905436,-0.5499211374365451,-0.1572973344445078,-0.6122104986047802,-0.2187203679813115,-0.1573123747062901,-0.1025108518777523,False,False,True,False,False
-0.9400343744193166,-0.7726606598195589,-0.5499211374365451,-0.0308635034070817,-1.2597521004170107,-0.3976420815984096,-0.5916273255057505,-1.240985506890175,True,False,False,False,False
-0.6903032572650007,-0.8585788440331117,-0.5499211374365451,-0.1214764746756113,-0.9359812995108956,0.1945943140561745,-0.1573123850357697,-0.8441400064354628,False,False,True,False,False
-0.3575722229338348,-0.3685847021416213,-0.5499211374365451,-0.1694124695707062,-0.6122104986047802,-0.1197362428055624,-0.1573123688482206,0.0581878181172859,True,False,False,False,False
1.769088292739126,1.7216510459180958,-0.5499211374365451,-0.1927757922314807,0.6828727050196809,-0.108787922746495,-0.7653532434554374,1.4425800930319648,False,True,False,False,False
-0.9316375426725908,-0.7767869037775141,-0.5499211374365451,-0.0308635034070817,-1.2597521004170107,-0.3823160342302303,-0.5916273221192201,-1.2142352886241323,False,False,True,False,False
1.3485253352138866,1.4881973126632158,-0.5499211374365451,-0.1902771047064949,1.006643505925796,-0.1424339327452957,-0.7653532436904898,1.3182816059581397,False,False,True,False,False
-0.1416743455780936,-0.1386472906352637,1.913069891215012,-0.0308635034070817,1.006643505925796,-0.1251021259287864,1.5799472972289088,0.3324340650890945,False,False,True,False,False
-0.7338448655076266,-0.8226130543258461,-0.5499211374365451,-0.0308635034070817,-1.583522901323126,0.008835740624462,-0.591627292558383,-0.8320107127816266,False,False,True,False,False
-0.591711333057662,-0.52759517411452,-0.5499211374365451,-0.1409135067666674,-0.9359812995108956,-0.1849486167664345,-0.1573123778482699,-0.271025239468163,True,False,False,False,False
1.0515325152366668,0.7237950583035241,-0.5499211374365451,-0.1872724330809269,1.006643505925796,-0.0337611637536701,-0.7653532439128485,1.0752674653043108,True,False,False,False,False
-0.610698195970956,-0.7247999809063307,-0.5499211374365451,-0.1194138456210061,-0.9359812995108956,0.0085928687741744,-0.2238612851547792,-0.5119189446444194,False,False,False,True,False
-0.1495026247460509,0.2139057549024829,1.6618104939137417,-0.0308635034070817,0.3591019041135656,-0.2519021856932834,1.5799472968730754,0.4873591214012217,False,True,False,False,False
-0.8739179747072763,-0.9012753056865352,-0.5499211374365451,-0.0308635034070817,-0.9359812995108956,-0.0967501496245371,-0.5916273070486433,-1.2918564881559542,False,False,False,True,False
-0.8703321215722206,-0.9494051794765724,-0.5499211374365451,-0.0308635034070817,-1.583522901323126,0.0910742524459978,-0.5916273064127457,-1.436752462366688,False,True,False,False,False
-0.5738999241810812,-0.6973665018644764,-0.5499211374365451,-0.1391383187068952,-0.6122104986047802,0.0112917678022391,-0.1573123768598212,-0.4355173354089491,False,True,False,False,False
